X,Y,Z,intensity,ring,dist
2.31797,1.64061,0.760928,68.0,15,2.3179712295532227
2.00118,1.41272,-0.656365,63.0,0,2.0011751651763916
2.34129,1.65221,0.0500186,66.0,8,2.3412916660308838
2.0128,1.41987,-0.568676,63.0,1,2.0127968788146973
2.09418,1.47673,0.134294,3.0,9,2.0941781997680664
2.03125,1.43236,-0.483128,99.0,2,2.0312473773956299
2.08933,1.47277,0.223642,3.0,10,2.0893292427062988
1.63899,1.15489,-0.317562,56.0,3,1.6389865875244141
2.10491,1.48265,0.316129,3.0,11,2.1049098968505859
1.60688,1.13143,-0.241301,76.0,4,1.6068750619888306
2.13228,1.50081,0.412987,2.0,12,2.1322760581970215
1.54618,1.08829,-0.165422,0.0,5,1.5461797714233398
2.32497,1.63584,0.552583,66.0,13,2.3249735832214355
2.34821,1.65096,0.662706,63.0,14,2.3482060432434082
1.70804,1.20043,-0.0364406,1.0,7,1.7080364227294922
2.33633,1.64139,0.765069,70.0,15,2.3363301753997803
2.00609,1.40573,-0.656365,55.0,0,2.0060939788818359
2.35032,1.64632,0.0500884,68.0,8,2.3503208160400391
2.01614,1.41172,-0.568226,51.0,1,2.0161449909210205
2.09906,1.46978,0.134294,3.0,9,2.0990633964538574
2.02658,1.4185,-0.480839,92.0,2,2.0265843868255615
2.09772,1.46775,0.22399,3.0,10,2.0977222919464111
1.64301,1.14917,-0.317562,58.0,3,1.6430076360702515
2.11658,1.47984,0.317104,3.0,11,2.1165797710418701
1.61081,1.12581,-0.241301,80.0,4,1.6108144521713257
2.12753,1.48695,0.41111,2.0,12,2.1275260448455811
2.34194,1.63558,0.555254,67.0,13,2.3419368267059326
2.35236,1.64164,0.662256,59.0,14,2.3523561954498291
2.34651,1.63695,0.766622,72.0,15,2.3465142250061035
2.00465,1.3943,-0.654295,38.0,0,2.0046455860137939
2.3689,1.64766,0.0503676,66.0,8,2.368901252746582
2.03202,1.41281,-0.571376,45.0,1,2.0320160388946533
2.1091,1.46586,0.134608,3.0,9,2.1091008186340332
2.03797,1.4159,-0.482365,85.0,2,2.0379729270935059
2.08647,1.44905,0.222247,3.0,10,2.0864686965942383
1.6533,1.14822,-0.318813,56.0,3,1.6532995700836182
2.12311,1.47395,0.317348,3.0,11,2.123105525970459
1.61454,1.12046,-0.241301,73.0,4,1.6145391464233398
2.1181,1.46938,0.408294,2.0,12,2.1180963516235352
2.35541,1.6334,0.557162,64.0,13,2.3554131984710693
2.3706,1.64271,0.665855,59.0,14,2.3706014156341553
1.71617,1.18877,-0.0364406,1.0,7,1.7161672115325928
2.34745,1.62545,0.765069,76.0,15,2.3474488258361816
2.02515,1.39863,-0.659471,27.0,0,2.0251538753509521
2.36806,1.63483,0.050228,65.0,8,2.3680551052093506
2.0626,1.42342,-0.578574,23.0,1,2.0625970363616943
2.10105,1.44942,0.133771,3.0,9,2.10105299949646
2.04427,1.41025,-0.482747,75.0,2,2.0442728996276855
2.08962,1.441,0.222073,3.0,10,2.0896220207214355
1.65404,1.1402,-0.318188,62.0,3,1.6540446281433105
2.1217,1.46202,0.316373,3.0,11,2.1216998100280762
1.61844,1.11482,-0.241301,70.0,4,1.6184403896331787
2.1167,1.45749,0.407043,2.0,12,2.1167042255401611
2.3611,1.62517,0.557162,69.0,13,2.3611009120941162
2.38595,1.64105,0.668555,59.0,14,2.3859546184539795
1.63792,1.12613,-0.0346954,0.0,7,1.6379165649414062
2.35152,1.61615,0.764552,74.0,15,2.3515160083770752
2.0478,1.40321,-0.665165,19.0,0,2.0477960109710693
2.37375,1.62656,0.050228,66.0,8,2.3737468719482422
2.36016,1.61664,-0.660456,60.0,1,2.3601620197296143
2.11269,1.44659,0.134189,3.0,9,2.1126918792724609
2.05753,1.40829,-0.484655,68.0,2,2.057528018951416
2.08009,1.4232,0.220504,3.0,10,2.0800907611846924
1.65495,1.1319,-0.317562,64.0,3,1.654951810836792
2.10713,1.44116,0.313448,3.0,11,2.1071286201477051
1.62396,1.11029,-0.241545,79.0,4,1.6239602565765381
2.12341,1.45121,0.407355,2.0,12,2.1234104633331299
2.36542,1.6154,0.556781,67.0,13,2.3654201030731201
2.40161,1.63888,0.671254,59.0,14,2.4016118049621582
2.37151,1.61773,0.76921,68.0,15,2.3715057373046875
2.3482,1.59704,-0.760928,12.0,0,2.3482041358947754
2.39292,1.62684,0.0505073,64.0,8,2.3929216861724854
2.38058,1.61784,-0.664505,58.0,1,2.3805773258209229
2.10782,1.43247,0.133561,3.0,9,2.1078166961669922
2.07542,1.40993,-0.487708,50.0,2,2.0754234790802002
2.09658,1.42377,0.221724,3.0,10,2.096583366394043
1.65889,1.12611,-0.317562,67.0,3,1.6588925123214722
2.10254,1.42674,0.311986,3.0,11,2.1025407314300537
1.6229,1.10127,-0.240814,82.0,4,1.6228985786437988
2.13827,1.45044,0.409233,2.0,12,2.1382713317871094
2.37917,1.61264,0.558689,68.0,13,2.3791706562042236
2.40703,1.63091,0.671254,57.0,14,2.4070332050323486
2.38354,1.61378,0.771281,68.0,15,2.3835375308990479
2.40952,1.62708,-0.779045,14.0,0,2.4095230102539062
2.39562,1.61648,-0.667205,57.0,1,2.3956208229064941
2.09434,1.41319,0.13241,3.0,9,2.0943436622619629
2.35841,1.59077,-0.552965,67.0,2,2.3584096431732178
2.09964,1.41569,0.22155,4.0,10,2.0996408462524414
1.66917,1.12502,-0.318813,66.0,3,1.6691696643829346
2.10397,1.41754,0.311498,3.0,11,2.1039681434631348
1.62325,1.09366,-0.240326,84.0,4,1.6232491731643677
2.12505,1.43121,0.405791,2.0,12,2.1250462532043457
2.39102,1.60912,0.560215,67.0,13,2.3910205364227295
2.40596,1.61857,0.669454,61.0,14,2.4059607982635498
2.3985,1.61233,0.774387,68.0,15,2.3984959125518799
2.4133,1.618,-0.778528,14.0,0,2.4133005142211914
2.4103,1.61539,0.0506469,49.0,8,2.4103035926818848
2.41068,1.61503,-0.669904,56.0,1,2.4106826782226562
2.11088,1.41365,0.133143,3.0,9,2.1108806133270264
2.41424,1.6168,-0.564795,67.0,2,2.4142401218414307
2.09273,1.40097,0.22033,3.0,10,2.0927343368530273
1.67125,1.11838,-0.318501,63.0,3,1.6712497472763062
2.11196,1.41276,0.311986,3.0,11,2.1119570732116699
1.63036,1.09019,-0.240814,82.0,4,1.6303564310073853
2.11361,1.4128,0.402662,2.0,12,2.1136069297790527
2.4094,1.60991,0.563268,68.0,13,2.4094021320343018
2.42456,1.61882,0.673054,58.0,14,2.4245612621307373
1.53686,1.02573,-0.032252,0.0,7,1.5368590354919434
2.4025,1.60288,0.773869,72.0,15,2.4025015830993652
2.42565,1.61343,-0.780598,14.0,0,2.4256484508514404
2.41926,1.60918,0.0507167,58.0,8,2.4192581176757812
2.4228,1.61092,-0.671704,60.0,1,2.4227967262268066
2.10749,1.40074,0.132619,3.0,9,2.107485294342041
2.4316,1.61555,-0.567466,64.0,2,2.431596040725708
2.08458,1.38447,0.218935,3.0,10,2.0845785140991211
1.66546,1.10569,-0.316623,63.0,3,1.6654630899429321
2.11688,1.40538,0.311986,3.0,11,2.116875171661377
1.63746,1.08669,-0.241301,80.0,4,1.637460470199585
2.1284,1.41197,0.40454,2.0,12,2.1284024715423584
2.41201,1.5989,0.562505,68.0,13,2.4120135307312012
2.43373,1.61207,0.673953,58.0,14,2.4337272644042969
1.51709,1.0049,-0.0317634,5.0,7,1.5170902013778687
2.40647,1.59341,0.773351,68.0,15,2.4064712524414062
2.4361,1.60814,-0.782151,15.0,0,2.4361026287078857
2.43015,1.60361,0.0508214,70.0,8,2.4301464557647705
2.42543,1.59988,-0.670804,57.0,1,2.4254312515258789
2.1076,1.38971,0.132305,3.0,9,2.1076030731201172
2.4405,1.60921,-0.568229,63.0,2,2.4404990673065186
2.09772,1.38266,0.219807,4.0,10,2.0977153778076172
1.66766,1.09879,-0.316311,64.0,3,1.6676633358001709
2.09549,1.38015,0.308086,3.0,11,2.095487117767334
1.64806,1.08505,-0.242276,82.0,4,1.6480640172958374
2.12531,1.39873,0.402975,2.0,12,2.1253128051757812
2.41758,1.59047,0.562505,61.0,13,2.4175803661346436
1.39507,0.917439,-0.0875057,1.0,6,1.3950741291046143
2.45562,1.61427,0.678452,63.0,14,2.4556238651275635
1.51909,0.998237,-0.0317285,7.0,7,1.5190922021865845
2.41875,1.58883,0.775422,65.0,15,2.4187536239624023
2.45463,1.6081,-0.786292,16.0,0,2.4546284675598145
2.44075,1.5984,0.0509261,67.0,8,2.4407486915588379
2.43752,1.59568,-0.672604,58.0,1,2.4375226497650146
2.10241,1.37578,0.131677,3.0,9,2.1024134159088135
2.46253,1.61143,-0.572045,61.0,2,2.4625287055969238
2.09753,1.37206,0.219284,5.0,10,2.097527027130127
1.6748,1.09512,-0.316936,67.0,3,1.6747955083847046
2.09198,1.36739,0.306867,4.0,11,2.0919835567474365
1.64187,1.07277,-0.240814,84.0,4,1.6418709754943848
2.13018,1.3913,0.402975,2.0,12,2.1301825046539307
2.4412,1.59383,0.566703,73.0,13,2.4412000179290771
1.37151,0.895098,-0.085831,1.0,6,1.3715071678161621
2.45472,1.60143,0.676653,61.0,14,2.4547157287597656
1.52592,0.995113,-0.0317983,7.0,7,1.5259171724319458
2.43723,1.58881,0.779563,76.0,15,2.4372320175170898
2.46023,1.59952,-0.786292,15.0,0,2.4602274894714355
2.45805,1.5975,0.0511705,67.0,8,2.4580497741699219
2.45288,1.59353,-0.675303,57.0,1,2.4528822898864746
2.09022,1.35792,0.130631,3.0,9,2.0902154445648193
2.46155,1.59855,-0.570519,61.0,2,2.4615530967712402
2.10565,1.3669,0.219632,6.0,10,2.1056458950042725
1.68524,1.09357,-0.318188,66.0,3,1.6852356195449829
2.09341,1.35792,0.30638,5.0,11,2.0934133529663086
1.64894,1.0692,-0.241301,80.0,4,1.6489366292953491
2.12318,1.3767,0.400785,2.0,12,2.1231813430786133
2.4484,1.58636,0.567084,67.0,13,2.4483969211578369
1.36121,0.881619,-0.0849936,1.0,6,1.3612126111984253
2.46029,1.59285,0.676653,64.0,14,2.4602897167205811
1.53089,0.991135,-0.0318332,5.0,7,1.530887246131897
2.45222,1.58702,0.782669,76.0,15,2.452218770980835
2.45606,1.58464,-0.783186,15.0,0,2.4560556411743164
2.46798,1.59172,-0.678002,58.0,1,2.4679796695709229
2.09159,1.34845,0.130421,3.0,9,2.0915858745574951
2.46382,1.58782,-0.569756,64.0,2,2.4638171195983887
2.09533,1.34983,0.218064,5.0,10,2.0953302383422852
1.69051,1.08904,-0.318501,61.0,3,1.6905136108398438
2.10458,1.35527,0.307355,5.0,11,2.1045806407928467
1.65247,1.06372,-0.241301,82.0,4,1.6524734497070312
2.12964,1.37035,0.401098,3.0,12,2.1296358108520508
1.426,0.917235,-0.148339,0.0,5,1.4260011911392212
2.4652,1.58567,0.569756,64.0,13,2.4652018547058105
1.35741,0.87278,-0.0845749,1.0,6,1.3574086427688599
2.47212,1.5889,0.678452,61.0,14,2.4721159934997559
1.51583,0.973894,-0.0314492,1.0,7,1.515831470489502
2.46099,1.58054,0.783704,76.0,15,2.4609942436218262
2.46943,1.5817,-0.785775,19.0,0,2.4694304466247559
2.48009,1.5873,-0.679802,58.0,1,2.4800865650177002
2.10469,1.34653,0.130945,3.0,9,2.104691743850708
2.4823,1.58811,-0.572809,64.0,2,2.4822988510131836
2.0914,1.33751,0.217192,6.0,10,2.0914022922515869
1.68765,1.07888,-0.317249,60.0,3,1.687647819519043
2.11264,1.35005,0.307842,5.0,11,2.1126437187194824
1.65952,1.06009,-0.241789,84.0,4,1.6595219373703003
2.13108,1.36078,0.400472,3.0,12,2.1310768127441406
2.46576,1.57389,0.568611,67.0,13,2.465756893157959
1.38065,0.880928,-0.085831,1.0,6,1.3806514739990234
2.48422,1.58445,0.680252,59.0,14,2.4842197895050049
1.57149,1.00192,-0.0325313,0.0,7,1.5714923143386841
2.46487,1.5709,0.783186,75.0,15,2.4648678302764893
2.48336,1.57782,-0.788363,16.0,0,2.4833643436431885
2.00515,1.27398,0.0414669,1.0,8,2.0051510334014893
2.48232,1.57655,-0.678902,58.0,1,2.4823219776153564
2.08746,1.32525,0.129584,2.0,9,2.0874595642089844
2.49805,1.58531,-0.575098,61.0,2,2.4980490207672119
2.09629,1.32983,0.217192,6.0,10,2.0962905883789062
1.68825,1.07057,-0.316623,63.0,3,1.6882538795471191
2.10058,1.33204,0.305405,5.0,11,2.1005792617797852
1.66321,1.05429,-0.241789,80.0,4,1.6632124185562134
2.13248,1.35122,0.399847,3.0,12,2.1324763298034668
2.47151,1.56484,0.568611,68.0,13,2.4715094566345215
1.35012,0.854499,-0.0837375,1.0,6,1.3501181602478027
2.49824,1.58055,0.682501,64.0,14,2.4982442855834961
1.59526,1.00926,-0.0329501,0.0,7,1.5952590703964233
2.4785,1.56745,0.785775,76.0,15,2.4784996509552002
2.49703,1.57429,-0.790951,14.0,0,2.4970273971557617
1.94044,1.22291,0.0400358,27.0,8,1.9404447078704834
2.48643,1.5664,-0.678452,52.0,1,2.4864342212677002
2.10075,1.32292,0.130107,2.0,9,2.1007528305053711
2.50523,1.57763,-0.57548,50.0,2,2.5052285194396973
2.10092,1.32251,0.217192,6.0,10,2.1009194850921631
1.69867,1.06888,-0.317875,60.0,3,1.6986685991287231
2.09537,1.31799,0.303942,5.0,11,2.0953652858734131
1.6637,1.04607,-0.241301,87.0,4,1.6637048721313477
2.14578,1.34865,0.401411,3.0,12,2.1457772254943848
2.49524,1.56769,0.572809,80.0,13,2.4952425956726074
1.32265,0.830661,-0.0818534,1.0,6,1.3226484060287476
2.4988,1.56871,0.681152,60.0,14,2.4987952709197998
2.4875,1.56041,0.78681,72.0,15,2.4875013828277588
2.46347,1.54054,-0.778528,9.0,0,2.4634697437286377
1.93622,1.21083,0.0398613,13.0,8,1.9362239837646484
2.09011,1.30605,0.129165,2.0,9,2.0901143550872803
2.49601,1.55907,-0.572045,8.0,2,2.4960076808929443
2.09899,1.31058,0.216495,6.0,10,2.0989930629730225
1.70928,1.06683,-0.319126,58.0,3,1.7092777490615845
2.08985,1.30436,0.30248,4.0,11,2.0898492336273193
1.66398,1.03815,-0.240814,87.0,4,1.6639770269393921
2.13539,1.33175,0.398595,3.0,12,2.1353862285614014
2.51597,1.56788,0.576243,81.0,13,2.5159680843353271
1.30873,0.815248,-0.0808067,2.0,6,1.3087311983108521
2.50949,1.56263,0.682501,70.0,14,2.5094902515411377
2.50441,1.55886,0.790433,80.0,15,2.5044131278991699
2.4486,1.52057,-0.772316,9.0,0,2.4486038684844971
1.94702,1.20862,0.0400009,5.0,8,1.9470247030258179
2.48876,1.5443,-0.676203,11.0,1,2.4887595176696777
2.09104,1.297,0.128956,2.0,9,2.0910398960113525
2.50423,1.55329,-0.572809,12.0,2,2.5042312145233154
2.08955,1.29558,0.2151,6.0,10,2.0895531177520752
1.71934,1.06562,-0.320378,56.0,3,1.7193367481231689
2.10935,1.30683,0.304673,6.0,11,2.1093509197235107
1.66741,1.03263,-0.240814,84.0,4,1.6674107313156128
2.12971,1.31842,0.396718,3.0,12,2.1297128200531006
2.51587,1.55687,0.575098,100.0,13,2.5158731937408447
1.296,0.801676,-0.0798647,2.0,6,1.2959988117218018
2.52765,1.56294,0.686101,107.0,14,2.527646541595459
1.69079,1.04507,-0.0346954,0.0,7,1.6907904148101807
2.50464,1.5475,0.78888,103.0,15,2.5046379566192627
2.46212,1.51708,-0.774904,7.0,0,2.4621200561523438
1.91718,1.18084,0.0393028,4.0,8,1.9171792268753052
2.53064,1.55808,-0.686101,11.0,1,2.5306432247161865
2.09896,1.29179,0.129165,1.0,9,2.0989553928375244
2.53639,1.56101,-0.578915,14.0,2,2.536388635635376
2.09067,1.28619,0.214752,6.0,10,2.0906693935394287
1.71295,1.0534,-0.318501,57.0,3,1.7129502296447754
2.10206,1.29219,0.302967,5.0,11,2.1020610332489014
1.67777,1.03096,-0.241789,80.0,4,1.6777706146240234
2.13599,1.31201,0.397031,3.0,12,2.1359858512878418
2.51627,1.545,0.573954,85.0,13,2.5162723064422607
1.29539,0.795058,-0.0796553,2.0,6,1.2953851222991943
2.53973,1.55818,0.6879,69.0,14,2.5397312641143799
1.9041,1.16775,-0.0389887,7.0,7,1.9041001796722412
2.51497,1.54178,0.790433,70.0,15,2.5149662494659424
2.45916,1.50344,-0.772316,13.0,0,2.4591596126556396
1.8974,1.15954,0.0388142,4.0,8,1.8974014520645142
2.52276,1.54111,-0.682501,12.0,1,2.5227620601654053
2.11368,1.2907,0.129793,1.0,9,2.1136794090270996
2.52339,1.54089,-0.574717,11.0,2,2.5233914852142334
2.08494,1.27265,0.213706,6.0,10,2.0849430561065674
1.71493,1.04639,-0.318188,52.0,3,1.7149304151535034
2.10317,1.28277,0.30248,5.0,11,2.1031696796417236
1.68814,1.02923,-0.242764,82.0,4,1.6881390810012817
2.14055,1.30455,0.397031,3.0,12,2.1405520439147949
2.51327,1.5311,0.572045,48.0,13,2.5132670402526855
1.28451,0.78222,-0.078818,3.0,6,1.2845058441162109
2.53683,1.54424,0.685651,46.0,14,2.5368318557739258
1.91841,1.16733,-0.0391981,14.0,7,1.9184145927429199
2.51373,1.52897,0.788363,57.0,15,2.5137310028076172
2.5189,1.52791,-0.789398,15.0,0,2.5188999176025391
1.90828,1.15706,0.0389538,5.0,8,1.9082763195037842
2.53313,1.53532,-0.683851,39.0,1,2.5331261157989502
2.08401,1.26262,0.1277,1.0,9,2.084007740020752
2.54051,1.53919,-0.577388,45.0,2,2.540508508682251
2.09278,1.26743,0.214054,6.0,10,2.0927801132202148
1.72195,1.04244,-0.318813,42.0,3,1.7219523191452026
2.08726,1.26309,0.299555,5.0,11,2.0872552394866943
1.68493,1.01922,-0.241789,84.0,4,1.6849266290664673
2.13495,1.29094,0.395153,3.0,12,2.134951114654541
2.5102,1.51724,0.570137,56.0,13,2.5101957321166992
1.2821,0.774634,-0.0785039,3.0,6,1.282099723815918
2.52052,1.52228,0.679802,60.0,14,2.5205216407775879
1.91563,1.15649,-0.0390585,18.0,7,1.9156303405761719
2.50582,1.51221,0.784222,68.0,15,2.5058197975158691
2.52753,1.5211,-0.790433,11.0,0,2.5275285243988037
1.9123,1.15039,0.0389538,5.0,8,1.9123039245605469
2.53179,1.52246,-0.682052,58.0,1,2.5317888259887695
2.09503,1.25982,0.128118,1.0,9,2.0950295925140381
2.52567,1.51818,-0.572809,56.0,2,2.5256738662719727
2.09036,1.25602,0.213357,6.0,10,2.0903608798980713
1.73913,1.04456,-0.321316,31.0,3,1.7391273975372314
2.10186,1.26193,0.301017,5.0,11,2.1018624305725098
1.68167,1.00925,-0.240814,82.0,4,1.6816661357879639
2.13075,1.27877,0.393589,3.0,12,2.1307508945465088
2.51043,1.50544,0.568992,48.0,13,2.5104250907897949
1.28822,0.772207,-0.0787133,3.0,6,1.288222074508667
2.51746,1.50846,0.677553,45.0,14,2.5174622535705566
1.90059,1.13883,-0.0386745,17.0,7,1.900586724281311
2.49922,1.49694,0.780598,47.0,15,2.4992196559906006
2.51624,1.50236,-0.785257,10.0,0,2.5162363052368164
1.90924,1.13994,0.0388142,7.0,8,1.9092409610748291
2.52344,1.50606,-0.678452,44.0,1,2.5234370231628418
2.10628,1.25659,0.128537,1.0,9,2.1062755584716797
2.52253,1.50432,-0.570901,46.0,2,2.5225276947021484
2.09815,1.25075,0.213706,6.0,10,2.0981547832489014
1.73919,1.03677,-0.320691,21.0,3,1.739188551902771
2.10774,1.25597,0.301261,6.0,11,2.1077406406402588
1.69183,1.00773,-0.241789,80.0,4,1.6918258666992188
2.12502,1.26526,0.391712,4.0,12,2.1250178813934326
2.49685,1.48606,0.564795,30.0,13,2.4968457221984863
1.28391,0.763846,-0.0782946,3.0,6,1.2839101552963257
2.499,1.48616,0.671254,36.0,14,2.4990007877349854
1.89252,1.12504,-0.0384302,14.0,7,1.89251708984375
2.49779,1.48426,0.778528,51.0,15,2.4977872371673584
2.51788,1.49204,-0.784222,7.0,0,2.5178804397583008
1.89084,1.12002,0.0383604,7.0,8,1.890841007232666
2.51694,1.49029,-0.675303,44.0,1,2.5169413089752197
2.10377,1.24516,0.128118,1.0,9,2.1037743091583252
2.50749,1.48352,-0.566321,44.0,2,2.50748610496521
2.08857,1.23567,0.212311,6.0,10,2.0885725021362305
1.7445,1.03169,-0.321004,9.0,3,1.7444972991943359
2.10528,1.24456,0.300286,6.0,11,2.1052770614624023
1.69533,1.00182,-0.241789,80.0,4,1.6953330039978027
2.13282,1.25984,0.392338,3.0,12,2.1328232288360596
2.4972,1.4739,0.56365,30.0,13,2.4972038269042969
1.29014,0.761165,-0.0785039,3.0,6,1.2901413440704346
2.50417,1.47743,0.671254,34.0,14,2.5041735172271729
1.8861,1.11233,-0.0382208,13.0,7,1.8860982656478882
2.47466,1.45885,0.769728,48.0,15,2.4746613502502441
1.82879,1.07466,-0.568367,1.0,0,1.8287907838821411
1.88976,1.11005,0.0382557,4.0,8,1.8897615671157837
2.5039,1.47021,-0.670354,36.0,1,2.5039012432098389
2.11866,1.24351,0.128746,1.0,9,2.1186583042144775
2.51121,1.47332,-0.565939,46.0,2,2.5112142562866211
2.09309,1.22801,0.212311,7.0,10,2.0930883884429932
1.74145,1.0213,-0.319752,7.0,3,1.7414507865905762
2.09955,1.23081,0.298824,6.0,11,2.0995488166809082
1.70927,1.00162,-0.243251,82.0,4,1.7092697620391846
2.12379,1.24403,0.389835,3.0,12,2.1237902641296387
1.41846,0.830541,-0.143807,0.0,5,1.4184572696685791
2.47548,1.44887,0.557544,25.0,13,2.4754796028137207
1.27741,0.747355,-0.0775619,2.0,6,1.2774072885513306
2.49948,1.46233,0.668555,34.0,14,2.4994792938232422
1.88844,1.1044,-0.0381859,9.0,7,1.8884360790252686
2.46999,1.44392,0.766622,47.0,15,2.4699852466583252
1.80601,1.05239,-0.560084,21.0,0,1.806011438369751
1.90418,1.10915,0.0384651,3.0,8,1.9041845798492432
2.49412,1.45219,-0.666305,6.0,1,2.4941158294677734
2.08847,1.21601,0.126653,1.0,9,2.0884659290313721
2.50277,1.45665,-0.562887,43.0,2,2.5027670860290527
2.09069,1.21632,0.211614,6.0,10,2.090686559677124
1.76567,1.02682,-0.323507,2.0,3,1.7656739950180054
2.09718,1.21912,0.297849,6.0,11,2.0971815586090088
1.7095,0.993354,-0.242764,75.0,4,1.7094964981079102
2.13324,1.23958,0.390773,3.0,12,2.1332440376281738
2.46185,1.42938,0.553346,12.0,13,2.4618453979492188
1.26619,0.73487,-0.0767245,3.0,6,1.2661892175674438
2.4846,1.44143,0.663156,39.0,14,2.4845952987670898
1.86806,1.08375,-0.0376972,1.0,7,1.868064284324646
2.46331,1.42851,0.762999,46.0,15,2.4633121490478516
1.80466,1.04318,-0.558532,33.0,0,1.8046560287475586
1.88708,1.09082,0.0380462,5.0,8,1.8870769739151001
1.76662,1.02078,-0.471048,16.0,1,1.7666221857070923
2.11691,1.22269,0.128118,1.0,9,2.1169111728668213
2.47553,1.42925,-0.555636,9.0,2,2.475532054901123
2.09837,1.21101,0.211963,6.0,10,2.0983703136444092
2.48765,1.43567,-0.454912,47.0,3,2.4876468181610107
2.09777,1.21017,0.297361,6.0,11,2.097773551940918
1.71278,0.98768,-0.242764,75.0,4,1.7127810716629028
2.129,1.2272,0.389209,4.0,12,2.1290009021759033
2.46147,1.41827,0.552201,10.0,13,2.4614684581756592
1.26862,0.730668,-0.0767245,3.0,6,1.2686190605163574
2.4691,1.42151,0.657757,40.0,14,2.4690957069396973
1.79904,1.03533,-0.0362312,2.0,7,1.7990421056747437
2.46493,1.41797,0.761963,49.0,15,2.4649341106414795
1.79805,1.03142,-0.555426,45.0,0,1.7980514764785767
1.8822,1.07926,0.0378717,5.0,8,1.8821991682052612
1.77356,1.01655,-0.471947,53.0,1,1.7735563516616821
2.12095,1.21567,0.128118,1.0,9,2.1209545135498047
1.78013,1.0199,-0.398791,14.0,2,1.7801305055618286
2.08163,1.19216,0.209871,7.0,10,2.081627368927002
2.10199,1.20284,0.297361,6.0,11,2.1019852161407471
1.71105,0.978738,-0.242033,76.0,4,1.7110486030578613
2.11763,1.21131,0.386393,4.0,12,2.1176259517669678
1.42693,0.815891,-0.143807,0.0,5,1.4269345998764038
2.45447,1.40285,0.54953,9.0,13,2.4544730186462402
1.25382,0.716327,-0.0756778,3.0,6,1.2538197040557861
